axis-1,2.7147546,2.7782226,2.7243347,2.5662634,2.6117687,2.694397,2.687212,2.6931994,2.706372,2.6464965,2.645299,2.623744,2.6596692,2.7363098,2.7219398,2.8177404,2.8057654,2.7842102,2.75068,2.7913952,2.8009753,2.7303224,2.6740394,2.7494824,2.767445,2.6464965,2.6931994,2.7399023,2.699187,2.7710376,2.6931994,2.7363098,2.7638526,2.7303224,2.7482848,2.7339149,2.7399023,2.7123597,2.738705,2.7195446,2.689607,2.650089,2.689607,2.6764343,2.6884093,2.7494824,2.8177404,2.8297155,2.945874,2.8560607,2.9147387,2.9087512,2.7686427,2.8572583,2.7410998,2.699187,2.5590785,2.6225464,2.5997937,2.6117687,2.5459058,2.633324,2.5219555,2.4692652,2.525548,2.4441175,2.3638842,2.3016138,2.44771,2.286046,2.4560926,2.5027955,2.513573,2.511178,2.46687,2.4824378,2.4153771,2.5566833,2.5602758,2.581831,2.635719,2.562671,2.506388,2.6213489,2.618954,2.7003846,2.6668541,2.7410998,2.7147546,2.6632617,2.7255323,2.7470875,2.7446923,2.767445,2.8404932,2.8333082,2.8452833,2.9362938,2.8907886,2.9674292,2.9135413,2.957849,2.8967762,2.9039612,2.9123437,2.9470716,2.9746141,2.9674292,2.9195287,2.8859985,2.8321106,2.8105555,2.809358,2.76505,2.6057813,2.7446923,2.7925928,2.8333082,2.9243188,2.7973828,2.880011,2.7758276,2.8225305,2.6728418,2.5734484,2.6249413,2.562671,2.711162,2.5363257,2.6776319,2.6177564,2.7027795,2.7243347,2.7219398,2.8201356,2.7854078,2.6884093,2.6668541,2.6632617,2.6955945,2.7590625,2.7267296,2.718347,2.6644592,2.7075696,2.6668541,2.7267296,2.7363098,2.7422974,2.76026,2.7710376,2.7854078,2.8416908,2.8153455,2.7722352,2.7195446,2.7422974,2.7159522,2.7303224,2.6979895,2.5758436,2.4728577,2.501598,2.4345374,2.44292,2.4513025,2.5590785,2.6141639,2.7327173,3.0692174,3.2308815,3.2859669,3.3793726,3.5266662,3.410508,3.3925452,3.307522,3.3769774,3.2943494,3.138673,3.0392797,2.8716285,2.5878186,2.5399182,2.4644752,2.2968237,2.3590941,2.45729,2.2297633,2.1339624,2.2333558,2.4249573,2.5099804,2.5087829,2.5483007,2.6728418,2.7614574,2.8369007,2.884801,2.8812084,2.8488758,2.906356,3.006947,2.9710217,3.0524523,3.0009594,2.8680358,2.687212,2.5686584,2.4872277,2.3722668,2.269281,2.339934,2.3710694,2.3926246,2.398612,2.327959,2.3052063,2.2585034,2.330354,2.3363416,2.391427,2.501598,2.459685,2.5339308,2.4800427,2.3926246,2.3686743,2.3734643,2.311194,2.3614893,2.43813,2.391427,2.5710535,2.515968,2.562671,2.5973988,2.381847,2.5363257,2.5375233,2.550696,2.6441016,2.633324,2.7123597,2.694397,2.6536818,2.6321266,2.6632617,2.7315197,2.7842102,2.75547,2.8033705,2.7734327,2.7758276,2.823728,2.8321106,2.9350965,2.7818153,2.7866051,2.8105555,2.7806177,2.8416908,2.957849,2.941084,2.9913795,3.011737,2.9961693,3.0165272,3.0296998,2.943479,3.0344896,3.0308971,2.9806018,3.0009594,3.018922,2.9518616,2.8680358,2.877616,2.8764184,2.8416908,2.8716285,2.8177404,2.7662475,2.650089,2.6979895,2.5973988,2.6656568,2.6536818,2.518363,2.515968,2.5195606,2.5387206,2.4249573,2.5099804,2.6285338,2.9303064,3.1278956,3.4560132,4.099076,4.3697133,4.3493557,4.517007,4.482279,4.460724,4.212839,3.974535,3.5829492,3.1638207,2.894381,2.6201513,2.4345374,2.4417224,2.3650818,2.259701,2.342329,2.398612,2.4920177,2.7051744,2.823728,2.9853919,3.1518457,3.3362622,3.3135095,3.2524366,3.241659,3.3865576,3.4500256,3.422483,3.270399,3.2272887,3.2751892,3.246449,2.9590466,2.8596532,2.7782226,2.7099645,2.6464965,2.5650659,2.503993,2.6033862,2.6692493,2.682422,2.8009753,2.7878027,2.638114,2.7375073,2.5650659,2.6417065,2.4752526,2.6033862,2.701582,2.574646,2.7051744,2.6405091,2.6955945,2.6069787,2.511178,2.5243506,2.523153,2.4249573,2.3040087,2.4321423,2.3854394,2.3602917,2.3674767,2.3543043,2.335144,2.3016138,2.269281,2.2261705,2.278861,2.4165747,2.3459215,2.4141798,2.5051904,2.6369164,2.5938063,2.5878186,2.5411158,2.6225464,2.5075855,2.5087829,2.4896228,2.5483007,2.4069946,2.3040087,2.2956262,2.271676,2.4093897,2.3076012,2.4608827,2.3974144,2.3698719,2.4369323,2.43813,2.4045997,2.396217,2.3387365,2.3507116,2.3674767,2.327959,2.2656884,2.0824695,2.2010229,2.151925,2.1483326,2.1579125,2.6524842,3.1578333,3.6045043,3.8763392,4.120631,4.2727146,4.1050634,3.8404138,3.6236646,3.2847693,3.0811927,2.8680358,2.654879,2.4417224,2.5219555,2.5662634,2.562671,2.5614734,2.5830286,2.6536818,2.74589,2.9183314,2.9446764,3.014132,3.145858,3.2668066,3.3697925,3.5314562,3.3937426,3.3159046,3.241659,3.0692174,2.945874,2.9207263,2.8201356,2.8369007,2.7818153,2.7566674,2.6321266,2.5890162,2.577041,2.5806336,2.6728418,2.5734484,2.6369164,2.5662634,2.535128,2.5123756,2.3998096,2.4249573,2.386637,2.4848328,2.4213648,2.3555017,2.550696,2.4129822,2.4201672,2.3830445,2.4141798,2.4656725,2.4728577,2.5375233,2.46208,2.5375233,2.567461,2.5279431,2.6405091,2.5494983,2.6165588,2.5171654,2.5662634,2.4644752,2.5902135,2.4656725,2.572251,2.4812403,2.4141798,2.4680676,2.4812403,2.450105,2.3902295,2.3770568,2.4189696,2.4345374,2.4644752,2.5542884,2.4285498,2.454895,2.4776478,2.4093897,2.4321423,2.3411317,2.3686743,2.454895,2.410587,2.4920177,2.4560926,2.503993,2.4249573,2.4237597,2.3099964,2.454895,2.2920337,2.2896388,2.3483167,2.5950036,2.753075,3.150648,3.509901,3.4332604,3.5685792,3.7003052,3.549419,3.4356556,3.3350646,3.2057335,3.1243029,2.9279113,2.7219398,2.6417065,2.7027795,2.5459058,2.4848328,2.4297473,2.523153,2.4153771,2.3435266,2.330354,2.3087988,2.3459215,2.4369323,2.5758436,2.7075696,2.7207422,2.7830126,2.6836195,2.654879,2.6668541,2.6812243,2.6393116,2.6931994,2.633324,2.4656725,2.3854394,2.3076012,2.2417383,2.259701,2.2070105,2.2297633,2.3578968,2.3076012,2.3435266,2.259701,2.2525158,2.374662,2.506388,2.459685,2.384242,2.4884253,2.506388,2.4560926,2.4022045,2.581831,2.513573,2.4405248,2.4333398,2.3614893,2.3902295,2.3722668,2.335144,2.381847,2.2896388,2.4692652,2.5602758,2.6249413,2.842888,2.8668385,2.9015663,2.8452833,2.806963,2.8548632,2.7422974,2.8201356,2.7997777,2.7973828,2.809358,2.7195446,2.863246,2.8500733,2.7961853,2.706372,2.6931994,2.7147546,2.6057813,2.6908045,2.6776319,2.7494824,2.7243347,2.806963,2.7890003,2.8788135,2.8033705,2.8548632,2.821333,2.8057654,2.8333082,2.811753,2.8165429,2.8105555,2.738705,2.7734327,2.6405091,2.623744,2.4321423,2.4788451,2.494413,2.4345374,2.5291407,2.5890162,2.7339149,2.7901978,2.7901978,2.7985804,2.8129504,2.8045678,2.7806177,2.7363098,2.8321106,2.8955786,3.1937585,3.622467,3.8428087,4.3517504,4.7133985,4.7469287,4.87626,4.9445176,4.687053,4.446354,4.078718,3.885919,3.7410204,3.4356556,3.1985486,2.9710217,2.957849,2.863246,2.703977,2.5315356,2.5590785,2.4968078,2.4788451,2.577041,2.6129663,2.74589,2.9207263,3.0165272,2.8931837,3.0296998,3.0919702,3.190166,3.06323,2.9231215,2.8716285,2.8812084,2.7866051,2.650089,2.5554857,2.499203,2.5207582,2.3782544,2.4165747,2.4417224,2.5578809,2.5004003,2.5950036,2.6021888,2.5147705,2.6572742,2.6105714,2.6955945,2.6321266,2.6165588,2.4836352,2.6488917,2.5243506,2.5447083,2.5291407,2.5375233,2.5423133,2.389032,2.4417224,2.43813,2.3435266,2.3590941,2.379452,2.4201672,2.3519092,2.290836,2.393822,2.3650818,2.4081922,2.389032,2.403402,2.347119,2.3555017,2.3878345,2.3076012,2.3770568,2.45729,2.525548,2.5363257,2.6345215,2.4824378,2.5339308,2.4536974,2.6153612,2.4513025,2.5854235,2.5938063,2.5279431,2.499203,2.4417224,2.4189696,2.4417224,2.4405248,2.335144,2.3950195,2.4716601,2.3315516,2.5650659,2.76505,2.9614418,3.241659,3.5362463,3.6021094,3.8452039,3.969745,3.9589672,3.7230577,3.6404297,3.3937426,3.3973353,3.2751892,3.1650183,2.9350965,2.9171338,2.7949877,2.8057654,2.692002,2.7818153,2.74589,2.692002,2.941084,3.0249097,3.0692174,3.0476623,3.0979578,3.018922,3.1841784,3.302732,3.4200878,3.3626075,3.309917,3.2201037,3.2967443,3.2692018,3.1793885,3.182981,3.1446607,3.002157,2.877616,2.7818153,2.7051744,2.633324,2.618954,2.6225464,2.6177564,2.6117687,2.642904,2.633324,2.7027795,2.635719,2.6165588,2.4644752,2.6177564,2.4896228,2.3674767,2.515968,2.4129822,2.4117846,2.342329,2.3638842,2.3854394,2.269281,2.3195765,2.3686743,2.384242,2.4022045,2.4369323,2.4022045,2.2992187,2.2656884,2.3207738,2.3028114,2.3435266,2.3770568,2.3339465,2.4333398,2.3459215,2.393822,2.4297473,2.2704785,2.3531067,2.3626869,2.3147864,2.4764502,2.2848487,2.266886,2.3004162,2.2261705,2.1674926,2.2453308,2.3662794,2.286046,2.3806493,2.3016138,2.2752686,2.2585034,2.1950355,2.290836,2.2465284,2.13037,2.208208,2.1064196,2.1627026,2.208208,2.3674767,2.5291407,2.5207582,2.818938,3.1578333,3.6571949,3.9709425,4.237987,4.406836,4.453539,4.3637257,3.8751416,3.509901,2.9722192,2.7710376,2.5375233,2.3483167,2.2369483,2.2201831,2.1459374,2.2417383,2.0824695,2.022594,1.956731,1.890868,1.890868,1.9902612,2.0692968,2.151925,2.1136048,1.9531385,2.003434,2.0776794,2.3087988,2.5027955,2.550696,2.6117687,2.494413,2.325564,2.095642,1.9962487,1.9722986,1.9675086,2.0728893,2.0597167,2.1327648,2.13037,2.0872595,2.1950355,2.1555176,2.3435266,2.3016138,2.403402,2.5147705,2.7267296,2.9027636,2.9913795,3.0404773,2.9710217,2.9889843,2.9422815,2.9494665,2.9614418,2.9686267,2.9350965,3.0524523,3.133883,3.0177245,2.9841943,3.0165272,3.0009594,2.8416908,2.8548632,2.830913,2.906356,2.8979735,2.9362938,2.899171,2.8488758,2.8955786,2.8680358,2.8728259,2.9123437,2.9015663,2.9362938,2.8488758,2.7937903,2.687212,2.699187,2.7806177,2.7542725,2.7614574,2.8009753,2.753075,2.7410998,2.821333,2.7758276,2.7997777,2.6417065,2.638114,2.5650659,2.4908204,2.5447083,2.5483007,2.5842261,2.630929,2.6405091,2.623744,2.550696,2.6021888,2.574646,2.630929,2.5195606,2.5650659,2.5854235,2.4764502,2.4560926,2.3411317,2.499203,2.6536818,2.9865894,3.2644117,3.666775,4.0092626,4.142186,4.28469,4.1122484,3.7996986,3.5637891,3.458408,3.4033227,3.4404457,3.3386571,3.3554223,3.37099,3.070415,2.8536658,2.7243347,2.581831,2.5207582,2.515968,2.6285338,2.8464806,2.9865894,3.0979578,3.0596375,3.075205,3.1051428,3.2440538,3.2620165,3.1135254,3.0380824,3.0644274,3.1494508,3.1638207,3.302732,3.2847693,3.241659,3.185376,3.014132,2.884801,2.6776319,2.6728418,2.5614734,2.5423133,2.4728577,2.5471032,2.5075855,2.5387206,2.4884253,2.506388,2.518363,2.6045837,2.654879,2.5411158,2.574646,2.5051904,2.4764502,2.4297473,2.4812403,2.3447242,2.403402,2.3219714,2.3171813,2.271676,2.264491,2.2632935,2.2309606,2.2752686,2.337539,2.403402,2.515968,2.4129822,2.4680676,2.4345374,2.4632776,2.4237597,2.5566833,2.6105714,2.5734484,2.6201513,2.506388,2.4345374,2.3291564,2.3926246,2.3602917,2.384242,2.4022045,2.4273522,2.3602917,2.2201831,2.2776635,2.2561083,2.3076012,2.3052063,2.3028114,2.4201672,2.4201672,2.4321423,2.5219555,2.43813,2.2956262,2.330354,2.4093897,2.4081922,2.2944288,2.347119,2.2800586,2.283651,2.2141955,2.3387365,2.3135889,2.2872436,2.4069946,2.5542884,2.994972,3.3985326,3.9972875,4.309838,4.4104285,4.416416,4.416416,4.2930727,4.064348,3.793711,3.7170703,3.5063086,3.2811768,3.1554382,3.0081446,2.8416908,2.635719,2.577041,2.5291407,2.4165747,2.4165747,2.4716601,2.525548,2.7758276,2.950664,3.0764027,3.2284863,3.373385,3.2799792,3.171006,3.1865735,3.1542406,3.0416749,2.9566517,3.0368848,3.011737,2.926714,2.7949877,2.7351122,2.654879,2.6405091,2.633324,2.6848168,2.5459058,2.5734484,2.4285498,2.4069946,2.4249573,2.459685,2.3854394,2.5267456,2.5195606,2.5542884,2.5518932,2.550696,2.3099964,2.3902295,2.4441175,2.4117846,2.4093897,2.3159838,2.3159838,2.2189856,2.1950355,2.1267774,2.1387525,2.1830604,2.186653,2.2764661,2.342329,2.2956262,2.278861,2.2992187,2.3135889,2.2764661,2.2764661,2.2956262,2.2465284,2.2465284,2.1148024,2.0213964,2.0776794,2.0657043,2.1854553,2.266886,2.137555,2.13995,2.13995,2.2070105,2.2525158,2.2525158,2.1650977,2.2094054,2.15911,2.1950355,2.1052222,2.0968397,2.1722827,2.0920496,1.8681152,1.9854712,1.9651135,1.8561401,1.7184265,1.8968555,2.1998255,2.5123756,3.3626075,4.196074,5.0163684,5.2822156,5.459447,5.5169277,5.1947975,4.721781,4.1876917,3.861969,3.422483,3.0249097,2.706372,2.503993,2.330354,2.278861,2.242936,2.2704785,2.4165747,2.5387206,2.767445,2.9015663,3.0931678,3.129093,3.138673,3.1243029,3.2871642,3.3314722,3.1554382,3.1542406,3.138673,2.9674292,3.0081446,3.0201197,2.9446764,2.9913795,2.802173,2.8596532,2.7973828,2.6931994,2.6464965,2.598596,2.7422974,2.5854235,2.6979895,2.7075696,2.7327173,2.6464965,2.5938063,2.5327332,2.4525,2.4333398,2.3806493,2.347119,2.393822,2.3028114,2.2992187,2.269281,2.2237756,2.208208,2.2884412,2.2285657,2.2956262,2.3291564,2.3722668,2.393822,2.3087988,2.3974144,2.339934,2.4129822,2.381847,2.389032,2.3674767,2.3040087,2.3626869,2.2884412,2.2728736,2.3411317,2.4525,2.3686743,2.3950195,2.3507116,2.3770568,2.450105,2.46687,2.4812403,2.4189696,2.4740553,2.5195606,2.5219555,2.3806493,2.4692652,2.4584875,2.4261549,2.5279431,2.45729,2.4357347,2.386637,2.311194,2.264491,2.2932312,2.3698719,2.4345374,2.43813,2.4022045,2.3219714,2.3387365,2.3854394,2.3974144,2.4489074,2.4884253,2.5387206,2.5075855,2.5530908,2.4872277,2.5195606,2.335144,2.523153,2.4848328,2.5339308,2.6093738,2.4608827,2.6033862,2.4536974,2.3770568,2.1806653,2.137555,2.2261705,2.3363416,2.5447083,2.550696,2.5650659,2.4860303,2.335144,2.3052063,2.3459215,2.342329,2.389032,2.4560926,2.3195765,2.3650818,2.410587,2.4644752,2.391427,2.3626869,2.347119,2.3650818,2.4357347,2.4956102,2.572251,2.5997937,2.5207582,2.6021888,2.577041,2.4776478,2.3722668,2.3135889,2.3363416,2.318379,2.2872436,2.3758593,2.405797,2.4584875,2.4656725,2.4584875,2.4405248,2.3052063,2.3195765,2.4764502,2.530338,2.5973988,2.4908204,2.5099804,2.4297473,2.4800427,2.4584875,2.430945,2.4465125,2.4153771,2.3291564,2.4764502,2.4129822,2.535128,2.6608667,2.5686584,2.5004003,2.3566992,2.4369323,2.3315516,2.4333398,2.4333398,2.4536974,2.5327332,2.3770568,2.4117846,2.4045997,2.4321423,2.43813,2.3590941,2.4285498,2.4513025,2.405797,2.3674767,2.3411317,2.3543043,2.2728736,2.3902295,2.4201672,2.396217,2.4716601,2.5902135,2.6704469,2.5411158,2.577041,2.518363,2.5051904,2.572251,2.5578809,2.6201513,2.5423133,2.5997937,2.5938063,2.4489074,2.5291407,2.4525,2.4117846,2.3459215,2.342329,2.6057813,2.5890162,2.5650659,2.5291407,2.430945,2.2345533,2.151925,2.4764502,2.3758593,2.3291564,2.4189696,2.577041
